,ID,date,campaign_type,region,customer_age_range,gender,sales,units_sold,clients_engaged,click_rate,conversion_rate
5920,Kn1188,2020-03-02 00:00:00.000000000,Email,North,18-25,Female,142121.74,52.0,1792.0,1.0,0.15596471885336272
5921,Pp2980,2020-11-24 00:00:00.000000000,TV,West,56+,Male,13141.37,79.0,1837.0,0.58,0.21
5922,Ll4076,2018-10-18 00:00:00.000000000,Online Advertising,North,36-45,Male,96310.7,77.0,2131.0,1.28,0.12
5923,Xx9240,2022-01-10 00:00:00.000000000,Email,North,46-55,Female,28777.04,82.0,1927.0,1.06,0.22
5924,Hz6835,2018-01-01 00:00:00.000000000,Online Advertising,North,56+,Female,81743.55,61.0,1166.0,0.43,0.02
5925,Qi3065,2022-01-11 00:00:00.000000000,Email,North,56+,Female,86587.61,89.0,347.0,1.07,0.26
5926,Ee6719,2020-11-07 00:00:00.000000000,Social Networks,North,18-25,Others,22930.39,76.0,1557.0,0.09,0.23
5927,Jt5124,2022-01-20 00:00:00.000000000,Online Advertising,South,56+,Female,111856.64,69.0,2493.0,0.52,0.04
5928,Ma4275,2018-11-30 00:00:00.000000000,Online Advertising,East,36-45,Male,128538.27,50.0,415.0,1.41,0.2
5929,Rv3020,2019-05-11 00:00:00.000000000,Email,North,18-25,Female,53444.31,73.0,2339.0,0.27,0.19
5930,Ef1043,2018-03-18 00:00:00.000000000,TV,South,36-45,Female,105738.31,19.0,1558.0,0.51,0.07
5931,Am4922,2019-12-30 00:00:00.000000000,Online Advertising,North,36-45,Male,29357.67,60.0,2240.0,0.78,0.16
5932,Yf8580,2022-06-19 00:00:00.000000000,Direct Advertising,East,36-45,Male,37601.91,72.0,49.0,0.22,0.26
5933,Pp1045,2018-12-03 00:00:00.000000000,TV,West,36-45,Others,22337.03,10.0,1596.0,0.93,0.09
5934,Zn2294,2021-03-27 00:00:00.000000000,Online Advertising,North,36-45,Male,74531.8,80.0,2204.0,1.44,0.09
5935,Fq6074,2021-12-19 00:00:00.000000000,Social Networks,North,46-55,Others,36289.58,22.0,2815.0,0.99,0.14
5936,Xm8801,2020-03-19 00:00:00.000000000,Social Networks,South,36-45,Others,17727.53,36.0,534.0,1.47,0.06
5937,Jy3438,2021-10-15 00:00:00.000000000,Email,North,26-35,Others,101930.58,100.0,1068.0,0.82,0.03
5938,Rr1752,2021-10-15 00:00:00.000000000,Direct Advertising,West,36-45,Others,81272.43,24.0,23.0,1.12,0.15
5939,Ez4610,2018-04-22 00:00:00.000000000,Online Advertising,South,46-55,Female,104302.69,67.0,59.0,0.73,0.15
5940,Tv6610,2020-04-30 00:00:00.000000000,Direct Advertising,North,56+,Male,118683.82,63.0,2968.0,0.9,0.26
5941,Ty4902,2021-08-16 00:00:00.000000000,TV,North,46-55,Female,92628.45,54.0,1169.0,0.75,0.12
5942,Uq8770,2018-01-18 00:00:00.000000000,TV,North,36-45,Others,32129.75,53.0,1884.0,1.14,0.26
5943,Kr9193,2021-08-04 00:00:00.000000000,Direct Advertising,South,26-35,Male,120385.96,52.0,164.0,1.15,0.22
5944,Ow6365,2018-11-02 00:00:00.000000000,Email,East,36-45,Female,58540.25,28.0,2259.0,1.48,0.28
5945,Ia2875,2019-05-17 00:00:00.000000000,Email,North,36-45,Male,94244.39,65.0,596.0,1.25,0.04
5946,Eu7605,2021-04-23 00:00:00.000000000,TV,South,36-45,Female,19039.93,86.0,2398.0,0.06,0.1
5947,Mq6886,2022-08-03 00:00:00.000000000,Social Networks,East,46-55,Male,145110.43,61.0,2666.0,0.28,0.14
5948,Gl9398,2020-10-31 00:00:00.000000000,TV,South,46-55,Male,98220.09,60.0,2836.0,0.61,0.08
5949,Fk8272,2022-09-18 00:00:00.000000000,Email,North,36-45,Male,117711.31,73.0,1181.0,1.44,0.19
5950,Qn8772,2021-01-10 00:00:00.000000000,Direct Advertising,East,36-45,Male,89689.71,29.0,926.0,0.96,0.05
5951,Jl8020,2018-02-04 00:00:00.000000000,Social Networks,South,18-25,Male,118069.27,97.0,1336.0,0.13,0.22
5952,Lu6956,2020-07-01 00:00:00.000000000,Online Advertising,East,46-55,Male,115592.77,2.0,653.0,0.38,0.22
5953,Jj2628,2020-12-23 00:00:00.000000000,TV,East,36-45,Male,102855.92,56.0,2815.0,1.5,0.21
5954,Qk4662,2021-12-17 00:00:00.000000000,Online Advertising,West,56+,Female,130919.5,51.0,2954.0,1.0,0.29
5955,Yh5197,2019-02-14 00:00:00.000000000,Direct Advertising,South,26-35,Female,45537.5,57.0,2158.0,1.08,0.22
5956,Kx7693,2018-02-14 00:00:00.000000000,Online Advertising,North,46-55,Male,44195.88,25.0,2332.0,1.06,0.19
5957,Yc2320,2018-10-04 00:00:00.000000000,Online Advertising,East,46-55,Others,76066.46,70.0,828.0,1.26,0.05
5958,Ne9441,2021-06-08 00:00:00.000000000,Social Networks,North,36-45,Male,80961.1,83.0,801.0,1.07,0.27
5959,Mn1157,2019-01-05 00:00:00.000000000,Email,North,36-45,Male,139446.26,25.0,501.0,1.11,0.19
5960,Xd2504,2018-10-08 00:00:00.000000000,Direct Advertising,South,36-45,Male,132744.14,41.0,1200.0,0.56,0.28
5961,Fo7336,2020-05-24 00:00:00.000000000,Social Networks,North,18-25,Others,52928.58,87.0,2379.0,0.65,0.11
5962,Gy3931,2022-08-21 00:00:00.000000000,Online Advertising,East,36-45,Female,42877.58,100.0,2598.0,1.44,0.21
5963,Af9808,2021-11-07 00:00:00.000000000,Direct Advertising,North,18-25,Male,66362.5,64.0,2490.0,1.04,0.17
5964,Vz9757,2019-04-09 00:00:00.000000000,Social Networks,South,46-55,Others,82978.05,76.0,2490.0,1.08,0.27
5965,Jn9589,2022-08-17 00:00:00.000000000,Social Networks,West,26-35,Male,40318.68,39.0,1002.0,0.07,0.06
5966,Xk2655,2022-01-12 00:00:00.000000000,Online Advertising,North,46-55,Others,136529.13,59.0,1018.0,1.02,0.12
5967,Nh3298,2018-01-26 00:00:00.000000000,Social Networks,North,56+,Others,63724.24,21.0,203.0,0.32,0.11
5968,Cl8427,2020-01-17 00:00:00.000000000,Direct Advertising,North,36-45,Female,133169.54,13.0,2604.0,1.35,0.08
5969,As8780,2019-12-09 00:00:00.000000000,Online Advertising,South,36-45,Male,127126.66,14.0,1925.0,0.22,0.16
5970,Rl6346,2022-04-29 00:00:00.000000000,Online Advertising,North,18-25,Male,99582.1,77.0,43.0,0.96,0.24
5971,Ul9290,2019-06-26 00:00:00.000000000,Social Networks,North,26-35,Others,9330.0,36.0,844.0,1.15,0.24
5972,Mg1464,2020-09-24 00:00:00.000000000,Social Networks,North,46-55,Male,99759.74,79.0,174.0,0.25,0.16
5973,Bx7304,2022-03-04 00:00:00.000000000,Social Networks,East,26-35,Others,70841.52,39.0,1577.0,0.73,0.04
5974,Rd3515,2018-11-20 00:00:00.000000000,Email,South,36-45,Others,140497.02,40.0,1750.0,1.09,0.14
5975,Yp3420,2019-03-25 00:00:00.000000000,Direct Advertising,East,26-35,Male,33433.52,1.0,372.0,0.59,0.27
5976,Lo7034,2019-08-05 00:00:00.000000000,Direct Advertising,West,36-45,Female,44775.86,73.0,1493.0,0.8,0.22
5977,Id3894,2020-04-10 00:00:00.000000000,Email,North,56+,Male,38190.79,52.0,1677.0,1.23,0.06
5978,Iw1332,2021-07-24 00:00:00.000000000,Online Advertising,North,26-35,Male,20346.18,50.0,304.0,1.15,0.14
5979,Aq6186,2020-10-19 00:00:00.000000000,Social Networks,West,56+,Male,148459.86,70.0,1340.0,1.23,0.1
5980,Tw4718,2020-05-05 00:00:00.000000000,Online Advertising,East,56+,Male,119487.75,19.0,299.0,1.45,0.29
5981,Za9790,2018-04-07 00:00:00.000000000,Social Networks,North,46-55,Male,11998.05,84.0,2378.0,1.32,0.14
5982,Qx3934,2018-03-18 00:00:00.000000000,Social Networks,North,36-45,Female,124637.9,34.0,2672.0,1.0,0.23
5983,Zg6867,2022-10-30 00:00:00.000000000,Online Advertising,East,36-45,Others,31959.49,91.0,329.0,1.03,0.17
5984,Dz4347,2018-09-01 00:00:00.000000000,TV,East,18-25,Female,65924.23,12.0,529.0,0.81,0.29
5985,Rr4012,2019-06-10 00:00:00.000000000,Social Networks,East,36-45,Male,116765.97,11.0,1654.0,1.09,0.15
5986,Pk7451,2020-03-18 00:00:00.000000000,Email,North,18-25,Female,69323.31,74.0,826.0,1.16,0.05
5987,Sr9083,2020-09-12 00:00:00.000000000,Social Networks,West,26-35,Female,39267.76,78.0,1657.0,1.14,0.27
5988,Cp7304,2018-07-25 00:00:00.000000000,Direct Advertising,East,46-55,Others,17535.28,57.0,2034.0,1.29,0.1
5989,Ip8019,2018-08-20 00:00:00.000000000,Social Networks,North,18-25,Male,20112.03,72.0,679.0,0.99,0.17
5990,Qi9387,2020-08-21 00:00:00.000000000,Online Advertising,South,36-45,Male,55844.86,25.0,178.0,0.89,0.22
5991,Da9427,2018-12-05 00:00:00.000000000,TV,South,56+,Others,116460.69,64.0,1254.0,1.45,0.02
5992,Jp5302,2022-05-10 00:00:00.000000000,Email,West,36-45,Others,19105.04,53.0,2882.0,1.37,0.25
5993,Si7918,2022-07-31 00:00:00.000000000,Email,South,36-45,Others,35238.87,68.0,330.0,0.58,0.27
5994,Mg2257,2020-02-08 00:00:00.000000000,Social Networks,South,26-35,Male,119719.3,84.0,1881.0,0.37,0.18
5995,Tu6260,2022-05-04 00:00:00.000000000,Direct Advertising,West,46-55,Male,31584.39,79.0,1106.0,1.12,0.19
5996,Zo8070,2020-04-23 00:00:00.000000000,TV,East,18-25,Others,114757.59,29.0,846.0,1.07,0.27
5997,Tu4945,2019-09-16 00:00:00.000000000,Social Networks,South,36-45,Male,62227.51,74.0,1386.0,1.0,0.26
5998,Ky7521,2022-08-10 00:00:00.000000000,Online Advertising,North,18-25,Others,119973.51,74.0,1658.0,1.17,0.21
5999,Tc5693,2020-03-19 00:00:00.000000000,Online Advertising,East,26-35,Male,68471.16,100.0,453.0,1.43,0.21
6000,Jk3120,2022-03-09 00:00:00.000000000,Online Advertising,West,36-45,Female,146274.21,17.0,689.0,0.85,0.24
6001,Ju6529,2020-02-15 00:00:00.000000000,Email,North,56+,Others,87384.55,3.0,714.0,1.4,0.21
6002,Ym3254,2021-09-21 00:00:00.000000000,Direct Advertising,South,18-25,Female,138258.45,9.0,2614.0,0.91,0.25
6003,Uu7078,2020-11-05 00:00:00.000000000,Online Advertising,South,18-25,Female,12317.71,38.0,1519.0,0.94,0.05
6004,Az6093,2019-07-29 00:00:00.000000000,Email,South,36-45,Female,3113.27,2.0,2859.0,0.73,0.23
6005,Ss1152,2020-03-26 00:00:00.000000000,Direct Advertising,East,46-55,Male,24360.71,79.0,422.0,1.3,0.12
6006,Jg3694,2018-01-23 00:00:00.000000000,Direct Advertising,South,36-45,Male,133995.85,75.0,1650.0,1.36,0.26
6007,Lq6523,2020-05-01 00:00:00.000000000,Email,South,26-35,Others,66857.29,44.0,646.0,0.18,0.25
6008,Ik6070,2020-01-11 00:00:00.000000000,Online Advertising,South,46-55,Others,94843.41,93.0,2217.0,1.22,0.08
6009,Xm5600,2018-08-22 00:00:00.000000000,Online Advertising,East,36-45,Male,126564.99,100.0,737.0,1.21,0.15
6010,Ky8074,2020-05-10 00:00:00.000000000,TV,North,56+,Male,98961.57,19.0,121.0,0.75,0.02
6011,Eb3800,2020-03-25 00:00:00.000000000,Online Advertising,South,36-45,Male,130821.1,78.0,2193.0,0.55,0.2
6012,Rd4154,2018-03-08 00:00:00.000000000,Online Advertising,South,46-55,Male,21528.05,93.0,1781.0,0.64,0.29
6013,Bd8702,2022-03-22 00:00:00.000000000,Direct Advertising,North,26-35,Male,66827.61,41.0,1842.0,0.6,0.23
6014,Jg6974,2018-03-25 00:00:00.000000000,Direct Advertising,West,36-45,Male,25192.29,61.0,2416.0,0.52,0.02
6015,Es4012,2018-10-15 00:00:00.000000000,Social Networks,West,26-35,Female,19934.72,48.0,1442.0,0.22,0.07
6016,Rj8667,2022-08-02 00:00:00.000000000,Online Advertising,East,26-35,Male,129169.11,54.0,2311.0,0.97,0.17
6017,Qe2380,2019-06-06 00:00:00.000000000,TV,North,46-55,Male,89267.99,38.0,792.0,0.29,0.08
6018,Vj5819,2022-09-17 00:00:00.000000000,Direct Advertising,East,46-55,Others,31516.29,14.0,2252.0,1.3,0.24
6019,Kr6299,2020-04-17 00:00:00.000000000,Social Networks,West,36-45,Others,75532.91,96.0,846.0,0.45,0.23
6020,Tt9157,2020-03-22 00:00:00.000000000,Online Advertising,North,18-25,Female,41306.07,97.0,2187.0,0.22,0.1
6021,Qx8093,2021-11-04 00:00:00.000000000,Online Advertising,West,56+,Others,126115.92,74.0,773.0,0.59,0.02
6022,Yu9893,2019-06-15 00:00:00.000000000,Direct Advertising,North,36-45,Female,8240.89,22.0,2189.0,0.93,0.14
6023,Kf8391,2020-03-24 00:00:00.000000000,TV,North,46-55,Female,131888.89,60.0,1020.0,0.95,0.2
6024,Ci6062,2020-10-19 00:00:00.000000000,Email,West,46-55,Male,85654.53,30.0,1838.0,1.16,0.25
6025,Aj1143,2022-11-26 00:00:00.000000000,Online Advertising,North,46-55,Female,46352.75,81.0,493.0,0.28,0.14
6026,Ze5827,2019-02-20 00:00:00.000000000,TV,West,18-25,Male,17430.27,58.0,1094.0,1.12,0.29
6027,Kt6459,2020-08-31 00:00:00.000000000,Social Networks,North,36-45,Others,5524.21,52.0,1746.0,0.3,0.19
6028,Vd5848,2019-02-02 00:00:00.000000000,TV,South,18-25,Others,65126.22,23.0,2216.0,0.91,0.12
6029,Is9381,2022-05-14 00:00:00.000000000,TV,East,36-45,Male,128184.63,89.0,2541.0,0.52,0.18
6030,Uz4370,2020-09-05 00:00:00.000000000,Social Networks,South,46-55,Male,148965.65,51.0,756.0,0.58,0.01
6031,Qq8087,2018-06-02 00:00:00.000000000,TV,North,26-35,Female,26351.44,89.0,1851.0,0.13,0.14
6032,Fm4107,2022-08-06 00:00:00.000000000,Online Advertising,South,36-45,Others,111269.63,94.0,2000.0,0.35,0.13
6033,Wy5832,2018-06-29 00:00:00.000000000,Online Advertising,West,36-45,Male,15957.96,33.0,267.0,0.06,0.26
6034,Su4148,2020-03-26 00:00:00.000000000,Online Advertising,South,36-45,Male,25875.96,68.0,1485.0,0.42,0.04
6035,Zm5859,2019-11-24 00:00:00.000000000,Direct Advertising,West,18-25,Male,98312.59,36.0,1328.0,1.26,0.1
6036,Hu6197,2018-10-24 00:00:00.000000000,Online Advertising,South,56+,Female,102039.33,21.0,957.0,1.24,0.05
6037,Cs3839,2019-05-06 00:00:00.000000000,Email,South,46-55,Others,127605.78,1.0,1086.0,1.42,0.06
6038,Qv5629,2019-03-16 00:00:00.000000000,Online Advertising,North,56+,Female,99609.4,76.0,861.0,1.5,0.25
6039,Yw2458,2018-03-30 00:00:00.000000000,TV,South,36-45,Female,80964.89,56.0,2724.0,0.87,0.1
6040,De9026,2019-07-03 00:00:00.000000000,Online Advertising,West,46-55,Others,57826.04,43.0,2442.0,0.82,0.25
6041,Tb5632,2019-05-23 00:00:00.000000000,TV,West,26-35,Female,68957.76,44.0,154.0,1.29,0.17
6042,Ki1987,2020-06-21 00:00:00.000000000,Online Advertising,West,46-55,Male,121314.62,50.0,2776.0,1.31,0.19
6043,Es5173,2020-09-07 00:00:00.000000000,Direct Advertising,West,36-45,Male,34550.42,80.0,1209.0,0.77,0.08
6044,Hv9552,2018-10-01 00:00:00.000000000,TV,East,18-25,Male,38301.06,25.0,1001.0,0.08,0.09
6045,Qh5302,2021-03-23 00:00:00.000000000,Online Advertising,East,36-45,Male,117987.33,68.0,1968.0,1.07,0.29
6046,Gf2252,2018-12-20 00:00:00.000000000,TV,South,56+,Male,6389.53,29.0,1591.0,0.28,0.09
6047,Ai7791,2018-07-05 00:00:00.000000000,Email,North,36-45,Others,122744.16,66.0,2159.0,0.76,0.1
6048,Yp9968,2020-12-16 00:00:00.000000000,TV,North,18-25,Others,143234.55,71.0,1113.0,0.87,0.22
6049,Xz5335,2020-07-07 00:00:00.000000000,Email,South,46-55,Male,135373.77,46.0,2911.0,1.42,0.03
6050,Xa6653,2019-06-04 00:00:00.000000000,TV,East,36-45,Male,45185.06,61.0,2822.0,0.22,0.17
6051,Vb9665,2019-10-13 00:00:00.000000000,Social Networks,West,36-45,Male,133055.97,96.0,218.0,0.6,0.28
6052,Cu2770,2020-04-21 00:00:00.000000000,Online Advertising,East,46-55,Others,83834.55,95.0,1057.0,0.69,0.16
6053,Uo5377,2021-07-02 00:00:00.000000000,Direct Advertising,South,18-25,Male,11680.43,23.0,2764.0,1.23,0.23
6054,Va3195,2020-05-23 00:00:00.000000000,Social Networks,South,26-35,Male,110661.06,77.0,1462.0,1.24,0.18
6055,Gm4312,2021-11-12 00:00:00.000000000,Direct Advertising,North,26-35,Male,66748.17,44.0,2786.0,0.3,0.04
6056,Ww7811,2019-11-24 00:00:00.000000000,Direct Advertising,East,36-45,Male,81164.48,27.0,82.0,1.19,0.15
6057,Ef4844,2021-06-08 00:00:00.000000000,Social Networks,South,56+,Others,136297.47,84.0,2867.0,0.32,0.15
6058,Zo3966,2019-05-28 00:00:00.000000000,Online Advertising,North,18-25,Male,76488.35,36.0,2441.0,0.91,0.21
6059,As2495,2021-12-05 00:00:00.000000000,Social Networks,West,36-45,Others,20256.27,95.0,1660.0,0.89,0.11
6060,Wz4522,2020-11-21 00:00:00.000000000,Email,South,18-25,Female,136332.38,97.0,704.0,1.39,0.24
6061,Xg9424,2022-08-12 00:00:00.000000000,Social Networks,West,36-45,Male,69700.27,55.0,48.0,1.28,0.16
6062,Xe4566,2022-01-06 00:00:00.000000000,Online Advertising,South,18-25,Others,21149.09,88.0,1248.0,0.94,0.1
6063,Ef4698,2022-01-26 00:00:00.000000000,TV,East,56+,Female,90064.28,57.0,1779.0,1.07,0.27
6064,Xs7558,2018-02-27 00:00:00.000000000,Direct Advertising,West,36-45,Female,109090.21,8.0,2630.0,0.73,0.3
6065,Jx2888,2020-11-02 00:00:00.000000000,TV,South,18-25,Male,37148.53,92.0,723.0,0.75,0.15
6066,Mr9707,2018-01-31 00:00:00.000000000,Direct Advertising,West,46-55,Male,142907.07,73.0,2825.0,0.83,0.04
6067,Ws2433,2019-06-01 00:00:00.000000000,Online Advertising,West,18-25,Female,71871.42,47.0,2354.0,1.13,0.23
6068,Su8257,2019-06-11 00:00:00.000000000,Social Networks,East,36-45,Others,133192.69,48.0,2277.0,0.54,0.01
6069,Zj3062,2018-03-05 00:00:00.000000000,Online Advertising,South,18-25,Female,47239.16,35.0,2037.0,0.18,0.18
6070,Et9252,2021-05-25 00:00:00.000000000,Online Advertising,North,46-55,Male,68997.03,63.0,2577.0,0.59,0.05
6071,Ze8907,2018-09-14 00:00:00.000000000,Online Advertising,West,18-25,Female,39685.09,46.0,2502.0,1.12,0.28
6072,Pd2149,2021-05-29 00:00:00.000000000,Online Advertising,West,36-45,Female,74132.74,54.0,1818.0,1.24,0.22
6073,Cz7425,2020-11-26 00:00:00.000000000,Social Networks,East,46-55,Male,82095.88,70.0,2990.0,0.62,0.28
6074,Or3172,2022-01-14 00:00:00.000000000,Social Networks,East,56+,Male,58595.48,54.0,1410.0,1.04,0.24
6075,Oc6906,2021-07-03 00:00:00.000000000,TV,North,36-45,Male,96452.65,36.0,2250.0,0.7,0.09
6076,Ac1942,2018-09-26 00:00:00.000000000,TV,South,18-25,Others,62003.57,70.0,942.0,1.22,0.26
6077,Nz1210,2021-10-26 00:00:00.000000000,TV,West,56+,Male,111371.92,19.0,1089.0,1.46,0.06
6078,Hs4834,2021-12-26 00:00:00.000000000,TV,East,56+,Female,144814.87,72.0,217.0,0.34,0.06
6079,Bh6572,2020-05-24 00:00:00.000000000,Online Advertising,South,46-55,Female,137757.05,76.0,2032.0,0.96,0.19
6080,Ks9207,2020-10-05 00:00:00.000000000,Online Advertising,South,36-45,Male,148566.96,97.0,153.0,0.3,0.27
6081,Qh6517,2022-06-20 00:00:00.000000000,Online Advertising,West,46-55,Male,48853.01,77.0,371.0,1.05,0.01
6082,Dg8066,2019-05-09 00:00:00.000000000,Online Advertising,East,36-45,Male,69156.73,5.0,1554.0,0.22,0.07
6083,Kn1434,2021-03-21 00:00:00.000000000,Online Advertising,North,36-45,Female,46370.13,92.0,454.0,0.82,0.08
6084,Op4071,2021-03-02 00:00:00.000000000,Email,North,36-45,Male,66258.42,68.0,1536.0,0.18,0.3
6085,Ur3356,2021-09-22 00:00:00.000000000,Social Networks,West,56+,Male,95349.15,69.0,718.0,0.58,0.29
6086,Yn9112,2019-01-14 00:00:00.000000000,Direct Advertising,South,46-55,Male,13730.88,26.0,187.0,1.17,0.18
6087,Ss2123,2021-03-20 00:00:00.000000000,Direct Advertising,South,46-55,Female,55258.57,57.0,2607.0,0.68,0.04
6088,Pa3999,2021-05-03 00:00:00.000000000,Direct Advertising,North,36-45,Male,17223.34,51.0,846.0,1.08,0.16
6089,Cg2393,2022-12-13 00:00:00.000000000,TV,East,26-35,Male,79216.42,13.0,2849.0,0.45,0.18
6090,Uk8929,2020-03-10 00:00:00.000000000,Email,South,36-45,Others,1166.35,14.0,1603.0,0.73,0.28
6091,Cc2138,2018-12-27 00:00:00.000000000,Social Networks,South,36-45,Male,12655.99,19.0,1472.0,0.37,0.09
6092,Sy2284,2019-08-26 00:00:00.000000000,Online Advertising,South,36-45,Male,148501.87,50.457287439250464,301.0,0.35,0.27
6093,Ax9940,2018-12-17 00:00:00.000000000,Email,West,18-25,Male,116833.8,27.0,1836.0,0.84,0.09
6094,Bd6750,2021-06-24 00:00:00.000000000,Social Networks,South,36-45,Female,43830.37,56.0,2768.0,0.51,0.19
6095,Gb8623,2021-11-20 00:00:00.000000000,TV,East,56+,Female,53416.17,27.0,70.0,0.56,0.11
6096,Gu7186,2022-11-17 00:00:00.000000000,Email,West,26-35,Others,50433.79,61.0,190.0,1.5,0.23
6097,Av7051,2020-12-22 00:00:00.000000000,Online Advertising,West,26-35,Female,18055.29,24.0,2218.0,1.01,0.14
6098,Pe4393,2019-08-02 00:00:00.000000000,TV,East,56+,Male,8046.83,2.0,293.0,0.82,0.25
6099,Gr9592,2018-06-30 00:00:00.000000000,Direct Advertising,East,36-45,Male,39804.46,42.0,731.0,0.57,0.22
6100,Ae5172,2022-08-03 00:00:00.000000000,Online Advertising,North,36-45,Female,25243.49,68.0,1562.0,1.07,0.1
6101,Xr9043,2020-12-12 00:00:00.000000000,Direct Advertising,North,26-35,Male,10903.74,88.0,303.0,1.12,0.08
6102,Be5770,2021-03-14 00:00:00.000000000,Online Advertising,South,18-25,Female,57649.81,40.0,1714.0,0.07,0.29
6103,Ra4449,2019-05-01 00:00:00.000000000,Direct Advertising,West,56+,Female,51371.77,49.0,74.0,1.38,0.16
6104,Zq2286,2019-05-04 00:00:00.000000000,Email,West,18-25,Others,24728.39,20.0,1131.0,1.38,0.2
6105,Dt7940,2020-12-18 00:00:00.000000000,Email,North,18-25,Others,44757.54,10.0,2341.0,0.67,0.29
6106,Ct2917,2022-04-09 00:00:00.000000000,Online Advertising,West,46-55,Female,113953.18,82.0,1207.0,1.5,0.23
6107,Fh3265,2022-12-23 00:00:00.000000000,Online Advertising,West,26-35,Others,21451.7,46.0,2452.0,0.25,0.09
6108,Nl6864,2018-05-09 00:00:00.000000000,Online Advertising,North,18-25,Male,50230.9,80.0,2407.0,0.24,0.14
6109,Zb5770,2022-12-08 00:00:00.000000000,Direct Advertising,East,36-45,Male,149048.12,72.0,2861.0,0.42,0.04
6110,Ek3202,2022-06-11 00:00:00.000000000,Direct Advertising,West,46-55,Male,111333.62,88.0,888.0,0.43,0.19
6111,Lm2730,2020-06-03 00:00:00.000000000,Direct Advertising,West,46-55,Male,85915.63,40.0,2319.0,0.95,0.29
6112,Oe7381,2019-04-13 00:00:00.000000000,TV,South,18-25,Others,8927.68,66.0,351.0,0.43,0.02
6113,Cy1501,2020-02-10 00:00:00.000000000,Online Advertising,South,36-45,Male,39267.27,86.0,1603.0,0.82,0.06
6114,Xa6657,2018-07-18 00:00:00.000000000,Social Networks,West,18-25,Female,120892.89,17.0,1324.0,0.78,0.2
6115,Px6261,2018-02-07 00:00:00.000000000,Online Advertising,West,26-35,Male,861.52,32.0,2092.0,0.45,0.27
6116,Dg3224,2021-06-16 00:00:00.000000000,Direct Advertising,North,18-25,Others,2387.62,97.0,380.0,0.13,0.1
6117,Zt1147,2021-03-02 00:00:00.000000000,Online Advertising,South,36-45,Others,10881.98,93.0,2310.0,0.15,0.15
6118,Xk8098,2021-11-28 00:00:00.000000000,TV,East,18-25,Female,67302.1,31.0,137.0,0.12,0.01
6119,Oj6714,2022-07-14 00:00:00.000000000,TV,North,18-25,Others,66501.52,14.0,2042.0,0.84,0.12
6120,Ew8225,2018-05-26 00:00:00.000000000,Email,South,46-55,Female,2135.11,40.0,2563.0,0.52,0.17
6121,Qs6473,2019-11-01 00:00:00.000000000,Email,East,26-35,Female,11415.63,78.0,157.0,0.08,0.26
6122,Ou3781,2018-01-30 00:00:00.000000000,Online Advertising,North,46-55,Others,68621.72,58.0,1900.0,0.32,0.25
6123,Ns1200,2019-07-23 00:00:00.000000000,TV,East,26-35,Others,46290.53,54.0,193.0,0.29,0.24
6124,Hh2161,2018-08-28 00:00:00.000000000,Email,East,26-35,Male,57744.26,30.0,1635.0,0.91,0.19
6125,Rv2439,2019-05-22 00:00:00.000000000,Online Advertising,South,36-45,Female,4552.63,20.0,27.0,0.12,0.24
6126,He5101,2018-05-08 00:00:00.000000000,Email,South,36-45,Male,125332.06,94.0,2596.0,0.33,0.25
6127,Uw2270,2018-05-31 00:00:00.000000000,Online Advertising,South,18-25,Others,148675.4,4.0,481.0,0.06,0.07
6128,Jy5750,2020-05-12 00:00:00.000000000,TV,North,36-45,Female,4619.09,14.0,2156.0,1.45,0.18
6129,Wt3451,2020-03-28 00:00:00.000000000,Online Advertising,West,36-45,Others,142806.02,18.0,1665.0,0.48,0.2
